id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
9cf40315-3a7c-4d41-b1cb-f802832039fb,Matheus Casa Grande,1983-11-17,253.430.673-21,78307-009,Vasconcelos,AL,Brasil,F,(021) 3911-3521,25343067321@exemplo.com.br,2023-09-28
8f6eea47-d13f-4d1e-9be1-40b6b0f683f3,Maria Júlia Albuquerque,1986-02-28,419.414.032-44,83954-724,Pereira das Pedras,TO,Brasil,F,(011) 8812 0776,41941403244@exemplo.com.br,2023-11-19
e3855a70-8c29-4c38-a251-9be54aa92557,Vinicius Cassiano,2006-03-13,162.877.544-33,90804722,Novais,MG,Brasil,F,+55 61 8070 6094,16287754433@exemplo.com.br,2024-06-15
533aa181-a94b-408c-bd13-89b7dd1ddbe8,Bruna Porto,1945-07-12,100.206.437-15,71227306,Moreira de Goiás,AP,Brasil,M,(081) 7378 8064,10020643715@exemplo.com.br,2025-03-12
2882b7f5-b88f-43e9-b5be-607ae7a01026,Maria Clara Vieira,1985-11-18,794.869.221-99,98476-550,Moura Grande,AC,Brasil,M,+55 61 4092 2821,79486922199@exemplo.com.br,2024-09-02
aba92993-21d7-4e6d-87b6-86ab141a070f,Helena da Cunha,2005-06-23,316.383.105-67,59083-304,Cunha,MT,Brasil,M,+55 81 3068-7747,31638310567@exemplo.com.br,2024-09-15
b7b29257-84fb-4f8f-ac70-8257e14ee4a3,Srta. Ana Luiza Ferreira,1955-09-28,223.145.605-66,57687-142,da Conceição Grande,AM,Brasil,M,+55 11 5910 1012,22314560566@exemplo.com.br,2024-06-28
77d91256-47a7-4b66-9a4b-295fa75e658b,Ana Clara Garcia,1946-11-13,635.521.950-82,69900-900,da Paz Paulista,PB,Brasil,F,(084) 1231-2356,63552195082@exemplo.com.br,2024-05-21
6bedd590-15db-45d3-beaa-5ed7092035dc,Isaac Sousa,1973-06-13,522.063.550-35,14931-376,da Mota,RN,Brasil,F,11 6802 7874,52206355035@exemplo.com.br,2023-09-18
bc6ffeba-a225-4258-beeb-2be0b607f382,Olívia Mendes,1995-02-03,850.860.213-46,98373792,da Mata Alegre,MS,Brasil,M,+55 (051) 1207 8279,85086021346@exemplo.com.br,2024-12-15
daf307de-85aa-495c-ac04-463386423bea,Kamilly Novais,1989-10-19,939.500.032-33,50267393,Ramos de Goiás,PE,Brasil,M,(021) 0737-8746,93950003233@exemplo.com.br,2025-05-20
35d11fc6-a896-4c0a-ac1e-c6b6e9df51d4,Dra. Lavínia Porto,1941-02-24,295.990.892-08,05936-854,Abreu,RJ,Brasil,M,61 0322 1501,29599089208@exemplo.com.br,2023-08-07
d702c614-7737-477f-8e8b-4db536b1db2c,Carolina Fonseca,1975-08-16,768.811.213-84,18571689,Monteiro de Rodrigues,RO,Brasil,M,+55 (051) 8787 0882,76881121384@exemplo.com.br,2023-09-11
1db0fbf1-a290-46dd-b4f9-06c4df96d073,Ana Carolina Guerra,1997-11-20,190.308.550-73,59911286,Carvalho de Cirino,AL,Brasil,F,(061) 9646-0167,19030855073@exemplo.com.br,2025-03-31
afa63075-4f04-40a7-9d58-70e57f32d404,Melina Ramos,1991-05-30,992.059.338-54,11625698,Vieira,MS,Brasil,F,21 5730 5851,99205933854@exemplo.com.br,2023-08-24
dc5ab552-920d-4eef-b99e-7df6eb3132ec,Dr. João Felipe Camargo,1978-06-09,695.663.733-67,21447-511,Rezende do Norte,AP,Brasil,F,(031) 6094-5728,69566373367@exemplo.com.br,2025-04-09
f106ff4f-03e0-4365-9cf8-8e90d469cf4f,Laura Barros,1974-05-05,527.317.576-03,96946274,Brito,PE,Brasil,F,+55 31 4527 5522,52731757603@exemplo.com.br,2024-07-09
20d18d36-9672-476a-87d0-a681b6c9c95d,Sra. Isadora Ramos,1974-11-04,131.780.512-39,55575-489,Monteiro,AM,Brasil,M,+55 71 3371-5744,13178051239@exemplo.com.br,2025-01-07
aec4c2a0-c446-44ff-ade4-c9adcd4fc890,Caleb Cassiano,1940-11-14,860.831.053-02,07648-069,Silveira,MA,Brasil,F,0300-338-8657,86083105302@exemplo.com.br,2024-12-12
b5771076-ef31-4dbe-bae5-8b06568a74a5,Liz Moura,1974-02-14,092.848.202-91,21349-314,da Costa,RO,Brasil,M,+55 84 1808-8919,09284820291@exemplo.com.br,2025-04-27
fe56ce2f-8224-4f0c-affd-a06c86465c2d,Dr. Emanuel Campos,2003-10-19,556.842.052-78,29365582,Sousa das Pedras,RR,Brasil,F,+55 (011) 0153-7958,55684205278@exemplo.com.br,2024-09-24
5a1ae53a-3c8b-46ec-ab79-262415a9131a,Anthony Gabriel Novais,1936-04-08,769.742.728-06,11683-422,Lima,MG,Brasil,F,+55 31 7581-2153,76974272806@exemplo.com.br,2025-01-27
ab080e70-243c-4fc7-b3c5-8de0153af561,Murilo Caldeira,1964-07-23,215.408.879-63,95861752,Brito do Oeste,RN,Brasil,F,41 6216 2111,21540887963@exemplo.com.br,2024-02-14
fbca5ac8-2412-4666-b12b-38c9166e2621,Luiz Henrique Ferreira,1957-07-21,275.455.245-27,51791-822,Caldeira,AP,Brasil,M,0900-194-3806,27545524527@exemplo.com.br,2025-02-16
70eb7724-6834-4d2b-bbff-4f4ad5655d38,Maria Luísa Correia,1994-05-07,337.669.014-77,36802-907,Aparecida,RS,Brasil,F,(071) 0111-7072,33766901477@exemplo.com.br,2024-06-20
0138c003-bddb-4817-ae90-0b4b452557fe,Hadassa Almeida,1958-07-19,425.777.350-27,38638831,Jesus,RO,Brasil,M,61 4352-5296,42577735027@exemplo.com.br,2023-10-28
19585a3d-df74-4c74-84c5-50435251bb45,Srta. Heloisa Ribeiro,1975-06-02,813.171.565-46,53429-920,Pinto,DF,Brasil,F,(084) 2105 1385,81317156546@exemplo.com.br,2025-01-30
3af6501b-ce53-4d90-a7b9-6609c5cf3cae,Thomas Porto,1987-08-12,514.492.972-21,44187-956,Cavalcante do Galho,MA,Brasil,F,41 6046-8603,51449297221@exemplo.com.br,2025-01-03
6eb2c825-7412-4d21-af1b-6900d5ab767c,Sra. Pietra Martins,1935-11-09,775.388.523-36,87037942,Leão,AL,Brasil,M,84 1360 0655,77538852336@exemplo.com.br,2024-09-21
be6cee74-331f-42f0-953d-155ea04d2c7c,Dr. Gustavo Sampaio,1944-02-06,857.447.516-82,18878-871,Cavalcanti,ES,Brasil,F,(081) 9249 6053,85744751682@exemplo.com.br,2025-04-05
2571e1cc-c4e6-4de4-8f3d-cdf689cf468d,Vitor Gabriel Alves,2002-12-02,546.947.119-82,41725315,Guerra da Prata,AC,Brasil,M,(084) 2431-1592,54694711982@exemplo.com.br,2024-03-01
a8fa56bd-44f9-4e87-820c-1c15df11714c,Sr. Marcos Vinicius Garcia,1961-02-19,000.173.675-85,70672-490,Castro,PI,Brasil,F,+55 (051) 8591 1739,00017367585@exemplo.com.br,2023-08-03
baaf87ee-ee21-422e-9a29-63b15df54827,Lorenzo Cirino,1938-04-09,106.217.976-06,01279795,Pimenta de Goiás,GO,Brasil,F,+55 (021) 6695 3508,10621797606@exemplo.com.br,2023-08-11
d43cd232-38ca-493f-b876-bad2ae94e7f0,Camila Carvalho,1984-06-11,759.887.993-93,52968051,Nogueira de da Paz,ES,Brasil,M,+55 (051) 0680 3088,75988799393@exemplo.com.br,2024-10-02
afd35bb3-773e-4cc3-835e-245da1207034,Brenda da Luz,1970-05-01,289.019.237-24,37523-043,da Mata das Flores,GO,Brasil,F,+55 51 4369 1014,28901923724@exemplo.com.br,2025-01-24
7df4845c-ccc1-463f-8de5-00bd1d181cb3,Maysa Vasconcelos,1997-09-17,466.750.586-28,57276-031,Pereira Verde,CE,Brasil,F,0500 213 4167,46675058628@exemplo.com.br,2025-05-07
746cf890-2cb7-4d10-9b44-b63e1b832b23,Amanda Cardoso,1975-12-28,659.955.630-18,90675150,Peixoto,ES,Brasil,M,+55 (071) 2770-4001,65995563018@exemplo.com.br,2025-02-16
0b6258c0-b5e2-4281-a4fa-820910e8c2db,Vitor Gabriel Cassiano,1934-10-18,979.957.027-52,20405-049,Farias de Silva,MS,Brasil,M,+55 84 3753 0985,97995702752@exemplo.com.br,2025-01-25
d3246a02-88b5-4115-aa2f-c7078e09da13,Brayan Cavalcanti,1936-06-11,303.908.250-36,93415389,Machado,RN,Brasil,F,71 5734-0805,30390825036@exemplo.com.br,2025-02-26
3d022868-f479-48f2-b99f-eeda8fe1e0f5,Oliver Peixoto,1964-02-16,108.457.450-01,35765466,Sampaio,PI,Brasil,M,41 8280-9442,10845745001@exemplo.com.br,2024-03-19
b41aa66d-15db-43d5-ae3e-b99266c98fa8,Henry Gabriel da Luz,1974-08-17,860.754.295-23,79138666,Casa Grande,PA,Brasil,M,+55 51 5968 0037,86075429523@exemplo.com.br,2024-08-28
f6f146b4-2e41-4862-8241-cf77c139b5d3,Milena da Conceição,1941-12-26,181.362.618-42,50387-217,Aparecida da Serra,TO,Brasil,M,0900-034-7113,18136261842@exemplo.com.br,2025-04-12
692b95d0-d9c9-4396-9006-2ac07581dbe5,Bruna Monteiro,1982-01-09,065.342.244-47,58300-600,da Rocha,RN,Brasil,M,+55 51 6007 1989,06534224447@exemplo.com.br,2023-06-24
ef65aec5-eec7-444f-8525-976a07ece44f,Ana Júlia Barros,2006-10-08,053.756.300-35,37475-594,Cirino Verde,RS,Brasil,F,11 7511 9169,05375630035@exemplo.com.br,2023-09-16
1b504362-2fac-4fd8-adbb-54cb2f8c5e71,Juliana da Mota,1953-03-08,416.004.894-89,53385-790,Abreu,RN,Brasil,M,+55 41 9231-3260,41600489489@exemplo.com.br,2025-05-15
022891e5-78da-427d-85ba-c12db5374b79,Dra. Jade Jesus,2001-12-29,631.143.991-16,89150-659,Aparecida,SP,Brasil,M,(051) 0183 9146,63114399116@exemplo.com.br,2024-08-09
575c30bc-96fa-4c0d-9a4d-f816afd474a1,Maria Luiza Peixoto,2000-05-25,586.523.954-89,34658-833,Gonçalves,RR,Brasil,M,+55 (021) 6859-0213,58652395489@exemplo.com.br,2024-10-24
9216a01a-911a-4c77-8d65-85b7a5ad56a2,Allana Fernandes,1950-12-02,769.468.030-23,93445-883,Ribeiro de Brito,SE,Brasil,M,+55 (031) 5278 8941,76946803023@exemplo.com.br,2024-02-07
b729ddb4-e9dc-4deb-bb38-27ff0f20de02,Catarina Andrade,1999-11-09,446.269.882-18,84028-643,das Neves,AL,Brasil,M,+55 (061) 6780 7956,44626988218@exemplo.com.br,2024-08-30
4d718e9a-6356-416e-bdd5-3af381865047,Sra. Esther Pereira,1982-12-05,243.820.744-61,44917719,Lima,RJ,Brasil,M,+55 84 4455 6001,24382074461@exemplo.com.br,2024-05-12
6ebf58ca-383e-4c2c-8158-2e3d5ab51c05,Sr. Nicolas Freitas,1986-12-01,959.346.392-23,11990-761,Moura,RS,Brasil,M,(051) 9179 6422,95934639223@exemplo.com.br,2023-07-05
25262213-2a09-4b29-ae81-2d30ca626e79,Vitor Gabriel Melo,1993-09-12,578.208.130-11,73450-238,Almeida da Praia,MT,Brasil,F,+55 51 3545 1031,57820813011@exemplo.com.br,2023-06-30
7855ee74-b480-4265-bd99-15409b41cfe2,Samuel Alves,1995-10-07,692.680.738-59,65957379,Nascimento,SC,Brasil,M,(041) 0497 6282,69268073859@exemplo.com.br,2023-06-25
64974265-c584-4c1d-ac2d-1085b9a28b8d,Manuella Cassiano,2000-12-23,003.553.122-17,91128-371,Cavalcanti,GO,Brasil,M,61 0165-3707,00355312217@exemplo.com.br,2024-10-03
7f1ab5aa-554c-4d85-a762-fb4dd9f87897,Natália Mendonça,1987-09-13,746.019.618-28,44826329,Leão de Ribeiro,ES,Brasil,F,+55 51 9905 2254,74601961828@exemplo.com.br,2024-12-05
5fe7c245-b403-420f-bbf0-e529c9037dea,João Felipe Machado,1946-05-02,543.778.697-71,77045420,Camargo,RJ,Brasil,M,+55 61 3677 7084,54377869771@exemplo.com.br,2025-04-20
9fa1493e-b508-420d-b946-25db7283bc61,Arthur Gabriel Costa,1976-08-10,069.294.192-10,26895837,Moura do Galho,PA,Brasil,M,+55 (021) 5169-9245,06929419210@exemplo.com.br,2025-02-01
338f325c-3edd-4a8d-816f-b83bff7327f0,Mateus Barros,2002-08-26,144.356.136-08,19605-518,Silva de Moreira,PA,Brasil,F,21 3631 3717,14435613608@exemplo.com.br,2024-09-24
a4fdb9d7-1092-434e-bb5d-a8f0a95833cb,Dr. Rodrigo Caldeira,1993-12-19,399.214.013-54,44226776,Rezende de Minas,AL,Brasil,M,(031) 0311 8375,39921401354@exemplo.com.br,2024-07-11
7b99fe18-215e-4f30-83fd-3ef1cb7eed6a,Sr. Vitor Camargo,1998-05-01,773.806.659-04,18944262,Pimenta de Fernandes,SC,Brasil,M,(081) 3878 7497,77380665904@exemplo.com.br,2024-07-05
ed7ebbaa-f63f-4195-a5ac-82ab0e58c5cf,Hadassa Cassiano,1945-01-10,130.627.107-00,93298-652,Alves,CE,Brasil,M,+55 (051) 4267 5138,13062710700@exemplo.com.br,2023-11-10
2a67078a-8d2a-40b3-b732-fe498d47154c,Arthur Cardoso,1997-10-11,540.383.095-55,95265-983,da Costa,PI,Brasil,M,(071) 7651 6597,54038309555@exemplo.com.br,2024-12-22
555d504e-a8e8-44a5-a5f5-ccdc382d1dfa,Sra. Ana Liz Duarte,1998-10-24,791.941.086-13,08763-244,Freitas,MA,Brasil,M,(041) 6172-1691,79194108613@exemplo.com.br,2024-12-02
cc0cfe5b-27e4-42af-9d88-e314c2106799,Otto Costela,1934-11-23,031.679.322-91,86411-337,Garcia,SP,Brasil,F,+55 (084) 5074-1481,03167932291@exemplo.com.br,2023-12-02
1c6de432-05bb-49ee-984f-8ebd4e13b618,Davi Lucca Barros,1954-03-19,478.413.505-44,58588845,Machado,BA,Brasil,M,0900 021 6085,47841350544@exemplo.com.br,2023-08-05
26a023ad-d96f-4e56-a00d-03e3e7ed3ea0,Diego Vieira,1999-11-28,928.056.082-25,31662670,Moreira,MS,Brasil,F,81 1734 8969,92805608225@exemplo.com.br,2024-11-18
998a2edb-0419-4ca3-83f9-d902a0568440,Marcelo Rezende,1968-03-19,897.677.719-34,04161-436,Silva de Goiás,CE,Brasil,M,+55 (061) 4824-2911,89767771934@exemplo.com.br,2024-08-10
6c0718fd-5331-4716-aaab-91e910c37107,Srta. Pietra da Mota,1985-01-13,114.596.601-47,79527-826,da Cruz de da Costa,MG,Brasil,M,0500 293 3213,11459660147@exemplo.com.br,2024-11-21
6a4c0a48-9c93-4599-9bbe-a78da455b397,Maria Sophia Almeida,1950-05-06,469.940.157-25,80698720,Cavalcanti da Praia,PI,Brasil,F,+55 (084) 0251 6271,46994015725@exemplo.com.br,2024-07-15
646b2b47-2cde-4447-86a0-4e50b076c106,Mirella Ribeiro,1968-10-11,585.252.922-51,79282269,Cirino,AM,Brasil,M,+55 11 8272 7599,58525292251@exemplo.com.br,2024-05-30
bed3cdd2-d497-4d26-962f-8030b589eb83,Heloisa Garcia,1935-08-22,912.217.633-61,54003451,Monteiro,AP,Brasil,M,(011) 7357-1916,91221763361@exemplo.com.br,2024-02-10
b352d1f9-a1ac-43f7-8ac1-8039de715e48,Miguel da Cunha,2001-12-14,802.085.776-97,43330305,da Conceição,RN,Brasil,F,+55 (071) 9643-6366,80208577697@exemplo.com.br,2025-04-21
05996fe2-01c9-4471-afd0-d03174b005ee,Dr. Erick Nascimento,1959-09-14,754.384.613-90,54868927,Monteiro da Praia,RS,Brasil,M,+55 (021) 9469 2475,75438461390@exemplo.com.br,2025-06-11
e5ab2ac1-c53d-4034-9122-03fce47737e8,Maysa da Cruz,1982-06-15,087.684.209-89,15876-952,Pereira dos Dourados,ES,Brasil,M,(084) 3899 3682,08768420989@exemplo.com.br,2025-01-27
3dbfe7a5-8b9b-4424-983d-fb9dc8661439,Sr. João Lucas Araújo,1983-05-28,458.682.926-33,23455-940,das Neves,PE,Brasil,F,+55 84 7611-9414,45868292633@exemplo.com.br,2023-09-19
aa97c2ec-019a-449d-87ae-c400c4a69b37,Bianca Rezende,2003-07-17,629.959.820-99,23062140,Pereira,ES,Brasil,F,(081) 0933-2659,62995982099@exemplo.com.br,2024-10-10
df3e0f2d-6fb7-4bce-9182-735ce95aad1c,Sr. Vicente Gomes,1937-05-04,100.680.274-05,57495-490,Rodrigues,RR,Brasil,F,(071) 4701-3931,10068027405@exemplo.com.br,2024-10-25
c0c0ef96-5718-4b0d-92df-2a2a303f3a63,Matteo Rocha,1942-04-18,595.513.040-23,13642707,Araújo de Sá,PI,Brasil,M,(011) 4813-3561,59551304023@exemplo.com.br,2024-02-02
327f10b7-d883-4ce1-b96e-a81ceb8d2350,Sophie da Cunha,2006-10-14,300.841.253-58,83007435,Farias do Norte,AM,Brasil,F,+55 (011) 9356-5285,30084125358@exemplo.com.br,2023-10-03
80e6ee7e-5082-4c20-86f0-e03d2115a307,Sr. Otto Fonseca,1958-11-20,152.608.867-88,79775-797,Sá de Goiás,AP,Brasil,M,+55 (041) 3150-2129,15260886788@exemplo.com.br,2024-02-05
4d58f8b5-bb1d-4760-9e38-a3971619a8d4,Dr. Raul Peixoto,1949-05-23,232.883.179-40,35150-784,Costela da Mata,CE,Brasil,M,(031) 4711 0038,23288317940@exemplo.com.br,2023-08-06
00354413-678e-42a5-93fb-89be9bce24a6,Maria Laura Vasconcelos,1962-08-22,757.128.709-65,74925505,Cunha,MS,Brasil,F,+55 71 1991-3381,75712870965@exemplo.com.br,2024-06-23
d8b8ca69-3471-4bcf-86cf-73df8e829642,Gael Henrique Viana,1985-07-30,013.885.557-56,58250506,Barros de Ferreira,AP,Brasil,F,(071) 3267 9024,01388555756@exemplo.com.br,2024-04-01
09427693-676c-4527-8cc8-ae87c0e94f67,Kevin Pinto,2003-03-05,159.618.421-62,55101-636,da Costa,BA,Brasil,M,+55 (081) 5950 0207,15961842162@exemplo.com.br,2025-04-05
734ed97b-4bdf-4b4d-89c5-036c15090948,Gael Fogaça,1971-09-13,363.747.231-05,58609283,Lopes,AC,Brasil,M,21 1100-1616,36374723105@exemplo.com.br,2024-05-17
22e57132-ea97-4341-bba1-2d413bf3ca54,Rafael da Cunha,1977-07-07,739.465.914-74,74300095,da Rocha dos Dourados,MS,Brasil,F,81 9281 6351,73946591474@exemplo.com.br,2023-10-29
757d1363-8c91-4a46-ab7e-4b5f4ac8b9bc,Kamilly Barbosa,1942-07-03,131.058.016-34,96871984,da Paz do Amparo,SP,Brasil,F,+55 41 9228 3306,13105801634@exemplo.com.br,2024-07-19
0a248693-2b72-49d3-9a47-d5edba8d8606,Henrique Carvalho,1963-10-31,808.597.614-04,49082-041,Aparecida da Praia,CE,Brasil,F,41 9340 7073,80859761404@exemplo.com.br,2023-11-22
c45d8298-5369-4189-b0da-1d7655b73b0c,Matteo Pires,1960-10-18,541.015.106-59,93685-617,Sales,MA,Brasil,M,11 2770 7231,54101510659@exemplo.com.br,2024-09-23
d841fbf5-84de-4d87-a71b-3f7b4fa34934,Larissa Moreira,1949-11-19,117.581.747-19,17345-587,da Paz da Serra,RN,Brasil,F,0300-968-8834,11758174719@exemplo.com.br,2025-03-30
d7fc6feb-f19b-4cd7-8d09-79810c0d1318,Thiago Rios,1999-05-29,459.312.480-43,07975-674,Freitas,MS,Brasil,F,+55 11 2879 9662,45931248043@exemplo.com.br,2023-07-11
396447a7-3bc9-4c67-b75b-16540c677376,Sr. Gael Ramos,1939-01-25,057.748.885-50,82039514,Brito,CE,Brasil,M,+55 11 3509-4412,05774888550@exemplo.com.br,2024-02-20
d8c13c5a-6c12-4540-8cb2-a26cdba4ebeb,Maysa Sousa,1968-03-22,862.343.707-07,13029-290,Sá de Farias,PA,Brasil,M,(081) 5030-7888,86234370707@exemplo.com.br,2023-10-06
6c15b8de-b916-44e4-9887-2864d094fc3b,Dra. Maria Eduarda Abreu,1962-09-27,510.833.042-52,60395-640,Souza,MA,Brasil,F,+55 71 6013-8125,51083304252@exemplo.com.br,2024-03-22
b0693a1f-565d-4e2c-b79c-f33089b15ee7,Anna Liz Vargas,1998-11-01,913.391.445-28,17569055,Pimenta,RR,Brasil,M,(041) 1308-9870,91339144528@exemplo.com.br,2025-06-05
8ec84009-3da7-4edc-af96-aca75bf2d78c,Dra. Heloisa da Rocha,1968-07-01,955.406.941-04,61267-562,Souza,DF,Brasil,M,+55 81 3082-7472,95540694104@exemplo.com.br,2024-06-23
1b7b769b-d8dd-4028-904f-e6483e46bf0b,Murilo Cardoso,2003-04-08,000.179.842-15,16147300,Aparecida de Leão,PI,Brasil,M,(061) 6028 6028,00017984215@exemplo.com.br,2023-09-28
02bc8cda-dd66-4e9e-ae74-18248680a29d,Lavínia Porto,1996-09-06,484.169.482-58,90961762,Leão,SC,Brasil,F,+55 (041) 4183-0899,48416948258@exemplo.com.br,2025-02-21
429f9a00-f26f-4690-983f-830bde69d0d3,Daniela Araújo,1980-04-21,101.711.421-28,70195-706,Silva do Oeste,ES,Brasil,F,0800 980 4730,10171142128@exemplo.com.br,2024-08-02
d8c862d8-963e-42ef-88f7-9cec88ff1adf,Benjamim da Rosa,1976-03-20,946.787.597-57,42020-146,Alves Paulista,AL,Brasil,F,(041) 7760 3525,94678759757@exemplo.com.br,2024-04-07
74fb2877-5439-48d1-9b98-ce3c6d5a894e,Maria Alice Marques,1991-05-23,397.966.897-33,74285-368,Silveira,PI,Brasil,F,+55 (011) 2678-2959,39796689733@exemplo.com.br,2023-11-04
dfa23920-bf0e-4385-aff5-3640eefe9e3f,Alexia Moura,1944-05-22,171.685.305-93,06318-418,Dias,PI,Brasil,F,51 2654 5388,17168530593@exemplo.com.br,2023-11-21
03c2dd42-4a1e-4781-8cd5-f4ab866f4140,Anna Liz Casa Grande,1974-08-11,590.877.644-42,26769232,Aparecida,TO,Brasil,F,+55 71 6560 3636,59087764442@exemplo.com.br,2025-06-08
54859cf8-58c3-4168-b5db-53ee1a602479,Benjamim Pires,1968-11-23,970.536.506-16,58679-664,Moreira Grande,MA,Brasil,M,+55 (071) 4124 0065,97053650616@exemplo.com.br,2025-01-01
ac761859-a4d6-4d6a-a1d5-2f367de93cdf,Julia Vargas,2004-06-20,071.636.468-34,15977237,Pereira,PR,Brasil,M,(081) 0365 7771,07163646834@exemplo.com.br,2023-10-31
4cda1290-a133-4bfd-8710-ea435e1836ba,Antônio Fonseca,2007-02-09,240.490.176-01,41218557,Pimenta,SP,Brasil,M,(021) 1756 1524,24049017601@exemplo.com.br,2024-08-01
d4c236ec-dd02-419e-9599-584d4a2e39d2,Thomas Sá,1972-10-20,426.850.896-44,00649759,Dias de Minas,MS,Brasil,F,(061) 3644 7049,42685089644@exemplo.com.br,2023-10-20
dcfef2b1-8847-44c4-8c1c-d02a4ece6963,Luigi Cirino,1968-10-05,493.941.940-65,75094-711,da Luz Verde,PE,Brasil,F,(051) 5236 5448,49394194065@exemplo.com.br,2023-10-20
3d43b26e-4422-4c16-9630-76e3779b6257,Felipe Silveira,2001-09-21,844.808.823-24,79381855,Martins de Rios,PI,Brasil,M,+55 (021) 2238 0159,84480882324@exemplo.com.br,2023-07-04
0a6064a7-1843-4a99-a13d-3b83c654536a,Maria Flor Dias,1944-12-08,155.870.312-16,77948-396,Oliveira,SP,Brasil,F,81 1700 2712,15587031216@exemplo.com.br,2023-07-03
de56861e-8264-4cfc-8fac-1648238cdf51,Lucas Andrade,1947-05-15,932.624.426-23,93276-436,Cavalcanti Grande,MS,Brasil,F,61 0970-0867,93262442623@exemplo.com.br,2024-11-19
4763de65-4449-4995-95ca-b7c48cf5bf2f,Leonardo Melo,1978-05-03,336.545.266-33,20891-756,Marques Alegre,RN,Brasil,F,0800 917 8951,33654526633@exemplo.com.br,2023-06-28
f95fbbc2-11c5-4470-87b6-4efc6f0d8250,Sr. Vicente Sá,2006-02-01,497.143.680-94,19884-266,Santos,CE,Brasil,F,+55 41 7484 0112,49714368094@exemplo.com.br,2024-02-18
93d64eb4-4405-4fb0-9a19-93a18994b418,Sra. Maria Laura Barros,1938-06-22,557.692.882-53,89242420,Costa da Prata,RO,Brasil,F,+55 81 5649 7552,55769288253@exemplo.com.br,2024-12-06
ee8e4428-dd3b-4b4a-acb4-9097113f5437,Dr. Yan Vasconcelos,1972-03-02,240.001.454-19,31638929,Aragão,PE,Brasil,M,51 0780 8256,24000145419@exemplo.com.br,2025-04-28
869f8110-dd4c-4137-8348-5a82dab45269,Gael Henrique Aragão,1963-05-01,418.442.379-90,73864-154,Sampaio,SC,Brasil,F,84 3006-4435,41844237990@exemplo.com.br,2025-01-20
0b17cab0-136a-4198-8709-1e4164c14c7b,Cecilia Machado,1957-07-30,782.658.972-25,34857720,Campos,TO,Brasil,F,21 1377-6414,78265897225@exemplo.com.br,2024-09-09
c80059ca-a6b9-42e0-b4dd-c98c77fb9fb3,Stella Gonçalves,1976-01-11,986.277.702-54,14087462,Sousa,PE,Brasil,F,71 4897-6794,98627770254@exemplo.com.br,2025-05-08
d716f180-4a1d-4c2c-a48e-f017231d47f0,Noah Cavalcante,1985-01-06,775.063.899-00,67179-923,Montenegro,SC,Brasil,F,+55 (041) 3465 6747,77506389900@exemplo.com.br,2025-01-20
9d2598fc-681b-4563-93c6-479d47e0037d,Renan Monteiro,2003-04-20,023.380.013-90,31817162,Novaes do Campo,AL,Brasil,F,31 8992-8849,02338001390@exemplo.com.br,2024-10-16
333be883-d5b9-4ae9-9367-6061938edf78,Arthur Miguel Rezende,1944-11-26,162.198.460-17,51938-306,Moraes,GO,Brasil,M,84 4908-6697,16219846017@exemplo.com.br,2023-12-13
23874255-b643-42ad-b8a3-32dffc9f73b4,Ester Castro,1944-10-24,863.729.838-17,34672-392,da Paz de Azevedo,TO,Brasil,F,61 3930 3681,86372983817@exemplo.com.br,2025-05-07
4ca982aa-5fb9-42c5-adb6-83dbc69a8984,Sr. Lucas Moura,1998-04-23,447.590.609-50,91981241,Novaes,SP,Brasil,M,(031) 4595 2199,44759060950@exemplo.com.br,2023-06-24
e0b83d53-4461-40a8-bf4f-7bc8649ed533,Carolina Vieira,1999-09-20,966.374.007-87,89845048,Sousa das Flores,BA,Brasil,M,+55 81 2058 6355,96637400787@exemplo.com.br,2024-05-25
80366436-43c7-448c-9cf3-ef98fddc17ff,Raul Mendes,1990-07-30,493.320.219-96,34862-448,da Conceição de Pacheco,ES,Brasil,M,+55 51 0687 0635,49332021996@exemplo.com.br,2025-04-06
2a49b7a0-a12b-49af-b04a-05e46952fa80,Davi Luiz Costa,1937-02-02,845.341.902-32,44360-914,Freitas,RS,Brasil,M,0900 590 0255,84534190232@exemplo.com.br,2024-03-18
cb7b1b15-1615-4f83-8d91-75b4bda52f91,Guilherme Castro,1935-05-03,137.616.970-64,79437766,Pinto do Sul,MG,Brasil,F,0900 852 8576,13761697064@exemplo.com.br,2023-10-13
3f8f7b08-1d53-4b27-ab69-1f54bfe5a0bf,Apollo Rios,1955-09-20,655.839.288-60,26504-572,Pastor,RN,Brasil,M,81 0355-9316,65583928860@exemplo.com.br,2025-04-17
ca7a9470-932b-4aa1-925c-7ecdc76d4455,Ana Julia da Mata,1994-05-17,701.813.425-71,19918-717,Alves,MS,Brasil,F,(084) 3451 7768,70181342571@exemplo.com.br,2025-02-08
455841a1-881e-43a1-a00f-4ea164799184,Liz Siqueira,1948-05-25,466.773.506-22,20590-422,Lima de da Mata,SE,Brasil,M,(081) 2347 3656,46677350622@exemplo.com.br,2024-04-24
2198d57d-1714-4d0e-a10d-c2c0e92e1841,Sra. Eloah Novais,1976-01-02,882.941.641-48,18195-314,Moraes do Campo,RN,Brasil,M,+55 51 6706 1854,88294164148@exemplo.com.br,2024-05-26
